tag_id,subloc_sequence,loc_code,detection_counts,dwell_times
989.001034166921,"[1.0, 1.0]","['202', '233']","[8, 1]","[2355.39, 0.0]"
989.001034166926,"[1.0, nan, 0.0]","['202', '232', '231']","[290, 2, 2]","[2410178.95, 0.0, 0.0]"
989.001034166934,"[1.0, 1.0, 0.0]","['22', '202', '201']","[6, 4, 4]","[10.08, 0.0, 0.0]"
989.001034166955,"[1.0, 1.0, 0.0, nan, 0.0]","['22', '202', '201', '232', '231']","[8, 296, 4, 2, 2]","[16.42, 2845453.29, 0.0, 0.0, 0.0]"
989.001034166973,"[1.0, 0.0, 1.0]","['302', '301', '302']","[2, 1, 1]","[2826119.5, 0.0, 0.0]"
989.001034167044,[1.0],['202'],[6],[122.91]
989.001034167084,[1.0],['21'],[1],[0.0]
989.001034167085,"[1.0, 1.0, 0.0]","['21', '202', '201']","[4, 60, 4]","[0.0, 2232410.68, 0.0]"
989.001034167101,"[1.0, 0.0]","['202', '201']","[1, 1]","[0.0, 0.0]"
989.001034167111,[1.0],['501'],[4],[0.0]
989.001034167125,"[1.0, 1.0]","['21', '233']","[3, 1]","[0.0, 0.0]"
989.001034167146,"[1.0, 1.0, 0.0, nan, 0.0]","['21', '202', '201', '232', '231']","[6, 205, 4, 2, 2]","[1718.14, 2262903.09, 0.0, 0.0, 0.0]"
989.001034167148,"[0.0, 1.0, 0.0]","['7B', '7A', '71']","[90, 40, 21]","[989.2, 419.15, 1206.0]"
989.001034167176,"[1.0, 1.0, 0.0]","['701', '7A', '7B']","[8, 56, 7]","[0.0, 427.79, 0.0]"
989.001034167205,"[1.0, 1.0, 0.0, nan, 0.0]","['22', '202', '201', '232', '231']","[72, 204, 8, 2, 2]","[24594.9, 2451207.45, 21.65, 0.0, 0.0]"
989.001034167537,[nan],['44'],[2],[0.0]
989.001034167547,"[0.0, 1.0, 0.0, nan, nan, nan, nan, nan, nan, nan]","['402', '401', '402', '44', '45', '44', '45', '44', '45', '44']","[14, 3, 3, 5, 10, 9, 16, 4, 8, 4]","[30434827.85, 0.0, 0.0, 0.0, 149.29, 2009079.55, 496.56, 0.0, 47371.0, 0.0]"
989.00103416756,"[0.0, 1.0, 0.0, 1.0]","['402', '401', '402', '401']","[2, 4, 6, 6]","[0.0, 408.38, 0.0, 0.0]"
989.001034167561,[nan],['44'],[4],[0.0]
989.001034167621,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[214, 4, 2, 14]","[3075764.18, 0.0, 0.0, 692.41]"
989.001034167647,"[1.0, 0.0, 1.0, 0.0]","['302', '301', '302', '301']","[125, 35, 15, 5]","[739875.87, 329.87, 175.03, 0.0]"
989.001034167649,"[1.0, 1.0]","['21', '202']","[1, 4]","[0.0, 0.0]"
989.001034167875,"[nan, 1.0, 0.0]","['60', '6A', '6B']","[28, 11, 36]","[59.62, 0.0, 254.56]"
989.001034167923,[1.0],['302'],[24],[1073.16]
989.00103416793,"[1.0, 1.0, 0.0]","['21', '202', '201']","[4, 3, 3]","[0.0, 0.0, 0.0]"
989.00103416794,"[1.0, 0.0]","['6A', '6B']","[2, 2]","[123.47, 0.0]"
989.001034167943,"[1.0, 0.0]","['302', '301']","[32, 16]","[1699.4, 483.19]"
989.001034167944,[1.0],['202'],[2],[1363.98]
989.001034167958,"[1.0, 1.0]","['6A', '6F']","[12, 150]","[0.0, 861889.93]"
989.001034168013,[0.0],['702'],[20],[54444.92]
989.001034168135,"[0.0, 1.0]","['301', '302']","[15, 10]","[51431.99, 303.43]"
989.001034168144,"[1.0, 1.0, 0.0, nan, 0.0]","['22', '202', '201', '232', '231']","[16, 6, 2, 1, 4]","[85305.51, 4489.88, 0.0, 0.0, 806.69]"
989.001034168159,[1.0],['202'],[1],[0.0]
989.001034168239,"[1.0, 0.0, 1.0, 0.0]","['9A', '9B', '9A', '9B']","[1, 2, 2, 1]","[0.0, 1309709.5, 63.6, 0.0]"
989.001034168378,"[1.0, 1.0]","['21', '202']","[1, 10]","[0.0, 982.44]"
989.001034168414,"[1.0, 1.0, 0.0]","['22', '202', '201']","[93, 3, 3]","[2175102.79, 0.0, 0.0]"
989.001034168421,"[1.0, 0.0]","['202', '201']","[1, 1]","[0.0, 0.0]"
989.001034168434,"[1.0, 1.0, 0.0]","['21', '202', '201']","[4, 24, 8]","[0.0, 86214.45, 0.0]"
989.001034168447,"[1.0, 0.0]","['6A', '6B']","[2, 2]","[154.75, 0.0]"
989.001034168458,[1.0],['202'],[2],[1235.53]
989.001034168461,"[1.0, 0.0, nan, 0.0, nan, 0.0, 0.0]","['202', '201', '232', '231', '232', '231', '231']","[12, 4, 2, 2, 4, 6, 22]","[1912.87, 0.0, 0.0, 0.0, 23.79, 205.22, 1173.3]"
989.00103416847,[1.0],['202'],[1],[0.0]
989.001034168619,[1.0],['21'],[4],[0.0]
989.001034168638,[0.0],['71'],[58],[3044532.46]
989.001034168656,"[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]","['701', '702', '701', '702', '701', '701', '702', '701']","[25, 9, 36, 9, 9, 24, 7, 35]","[165890.43, 0.0, 3556.79, 0.0, 0.0, 1867199.5, 0.0, 7998.49]"
989.001034168791,[1.0],['701'],[9],[0.0]
989.001034168814,[0.0],['702'],[1],[0.0]
989.001034168871,"[1.0, 0.0]","['202', '201']","[1, 1]","[0.0, 0.0]"
989.001034168901,[0.0],['301'],[14],[25.35]
989.001034168942,"[0.0, 0.0]","['71', '702']","[8, 7]","[0.0, 0.0]"
989.001034168961,[1.0],['202'],[6],[2822.12]
989.001034168968,[0.0],['301'],[30],[1627.21]
989.00103416901,[1.0],['701'],[27],[178169.96]
989.001034169121,"[1.0, 1.0, 0.0]","['701', '7A', '7B']","[9, 16, 8]","[0.0, 60.74, 0.0]"
989.001034169151,"[nan, 1.0, 0.0, 1.0, 0.0, 1.0, nan]","['60', '6A', '6B', '6A', '6B', '6A', '60']","[1605, 24, 45, 48, 36, 104, 145]","[2046714.81, 322.49, 4941.16, 2876.72, 3521.86, 10616.44, 330696.38]"
989.001034169156,"[0.0, 1.0]","['7B', '7A']","[3, 3]","[0.0, 0.0]"
989.001034169166,"[1.0, 0.0]","['6A', '6B']","[1, 2]","[0.0, 0.0]"
989.001034169252,"[1.0, 1.0, 0.0]","['21', '202', '201']","[1, 12, 4]","[0.0, 22044.97, 0.0]"
989.001034169263,[0.0],['71'],[13],[0.0]
989.00103416932,"[nan, 0.0]","['91', '922']","[3, 39]","[1598.64, 400431.47]"
989.001034169413,"[1.0, 1.0, nan, 0.0]","['21', '202', '232', '231']","[1, 2, 1, 1]","[0.0, 0.0, 0.0, 0.0]"
989.001034169472,"[0.0, 1.0, 0.0]","['7B', '7A', '7B']","[16, 22, 3]","[179.18, 336434.66, 0.0]"
989.001034169508,[1.0],['302'],[54],[36871.48]
989.001034169549,[1.0],['202'],[2],[1505.9]
989.001034169564,"[1.0, 0.0, 1.0, 0.0, 1.0, nan]","['6A', '6B', '6A', '6B', '6A', '61']","[9, 4, 1, 2, 76, 82]","[4321.77, 329.18, 0.0, 0.0, 10261.95, 37274.12]"
989.001034169878,"[1.0, 1.0, 0.0]","['22', '202', '201']","[24, 45, 5]","[262.09, 1769572.52, 0.0]"
989.00103416989,"[1.0, nan]","['501', '51']","[22, 570]","[583.25, 100283.06]"
989.001034169891,"[1.0, 0.0]","['202', '201']","[1, 1]","[0.0, 0.0]"
989.001034169895,"[1.0, 0.0, 1.0]","['202', '201', '233']","[1, 1, 2]","[0.0, 0.0, 0.0]"
989.001034169928,"[1.0, 0.0]","['202', '201']","[8, 3]","[3312339.4, 0.0]"
989.001034169945,"[1.0, nan, 0.0]","['202', '232', '231']","[1, 16, 4]","[0.0, 509.88, 0.0]"
989.001034169966,"[1.0, 0.0]","['202', '201']","[5, 1]","[1654248.82, 0.0]"
989.001034170054,"[1.0, 0.0]","['202', '201']","[192, 8]","[302156.42, 0.0]"
989.001034170131,"[0.0, 1.0, 1.0, 0.0]","['7B', '7A', '7A', '71']","[1, 11, 4, 64]","[0.0, 4929.38, 350.28, 15545.18]"
989.001034170294,"[1.0, 1.0, 0.0]","['701', '7A', '7B']","[5, 21, 7]","[0.0, 119.62, 0.0]"
989.001034170418,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[1, 1, 3, 3]","[0.0, 0.0, 0.0, 0.0]"
989.001034170457,"[1.0, 0.0]","['202', '201']","[7, 1]","[294194.07, 0.0]"
989.001034170479,"[1.0, 1.0, 0.0]","['501', '5A', '5B']","[55, 13, 13]","[8027.11, 0.0, 0.0]"
989.001034170525,"[1.0, 1.0, 0.0, nan, 0.0]","['22', '202', '201', '232', '231']","[88, 124, 8, 2, 2]","[106847.48, 2094438.22, 5.89, 0.0, 0.0]"
989.001034170559,"[1.0, 1.0]","['21', '202']","[1, 3]","[0.0, 0.0]"
989.001034170795,[1.0],['21'],[1],[0.0]
989.001034170809,[1.0],['6A'],[240],[76700.21]
989.00103417084,[1.0],['202'],[1],[0.0]
989.001034170872,[1.0],['302'],[5],[0.0]
989.001034170954,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[20, 4, 2, 2]","[2445835.83, 0.0, 0.0, 0.0]"
989.001034171234,"[1.0, 0.0, 1.0, 0.0, 1.0]","['701', '702', '701', '702', '701']","[45, 9, 45, 9, 53]","[131563.09, 0.0, 89513.68, 0.0, 1918972.0]"
989.001034171236,"[nan, 1.0, 0.0]","['60', '6A', '6B']","[126, 108, 12]","[55247.81, 1431.02, 0.0]"
989.001034171261,"[nan, 1.0, 0.0, nan, 1.0, 0.0]","['60', '6A', '6B', '60', '6A', '6B']","[65, 11, 48, 37, 9, 80]","[1469.71, 0.0, 2512.97, 73165.21, 0.0, 2975.96]"
989.001034171325,"[1.0, 1.0, 0.0, 1.0]","['701', '7A', '7B', '7A']","[16, 64, 162, 14]","[79958.78, 501.07, 1496286.71, 68.6]"
989.001034171397,"[0.0, 1.0, 0.0]","['9D', '9A', '9B']","[1, 1, 1]","[0.0, 0.0, 0.0]"
989.001034171402,[nan],['91'],[18],[0.0]
989.001034171613,"[0.0, 1.0]","['922', '921']","[2, 2]","[0.0, 0.0]"
989.001034171677,[nan],['91'],[150],[415391.68]
989.001034171744,"[1.0, 0.0, nan]","['9C', '9D', '91']","[1, 1, 44]","[0.0, 0.0, 190665.18]"
989.001034171775,"[1.0, 1.0, 0.0]","['9C', '9A', '9B']","[1, 1, 1]","[0.0, 0.0, 0.0]"
989.001034171781,[nan],['91'],[21],[0.0]
989.001034171826,[nan],['91'],[22],[0.0]
989.001034171848,"[nan, 0.0]","['91', '922']","[22, 25]","[0.0, 1638.21]"
989.001034171849,"[0.0, 0.0]","['9D', '922']","[1, 4]","[0.0, 0.0]"
989.001034171868,[nan],['91'],[44],[4679.57]
989.001034171886,"[0.0, 0.0, 1.0]","['9D', '9B', '9A']","[4, 1, 3]","[2429.0, 0.0, 119.73]"
989.001034171928,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","['9B', '9A', '9B', '9A', '9B', '9B', '9A', '9B', '9A', '9B', '9B', '9A', '9A', '9A', '9B', '9A']","[1, 2, 2, 1, 2, 2, 2, 2, 1, 1, 2, 4, 2, 2, 3, 12]","[0.0, 89.2, 59.2, 0.0, 121.01, 170.34, 68270.26, 60.18, 0.0, 0.0, 182.57, 3080.2, 232.75, 93.66, 1082.66, 3345.93]"
989.001034171949,[nan],['91'],[64],[1027540.44]
989.001034172098,"[1.0, 0.0, nan]","['9C', '9D', '91']","[5, 7, 44]","[2586.0, 1451.0, 109711.76]"
989.001034172129,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","['9D', '9B', '9A', '9A', '9B', '9A']","[1, 1, 2, 1, 2, 2]","[0.0, 0.0, 101.08, 0.0, 161.84, 71.85]"
989.001034172133,"[0.0, nan]","['9D', '91']","[1, 20]","[0.0, 0.0]"
989.001034172169,[nan],['91'],[18],[0.0]
989.001034172207,"[0.0, nan, 0.0, 1.0, 0.0]","['9D', '91', '9B', '9A', '922']","[1, 17, 3, 3, 15260]","[0.0, 0.0, 0.0, 0.0, 642184.64]"
989.00103417224,"[nan, 0.0, 1.0]","['91', '9B', '9A']","[21, 6, 6]","[0.0, 0.0, 0.0]"
989.001034172264,[nan],['91'],[19],[0.0]
989.001034172324,"[0.0, 0.0]","['9D', '922']","[1, 4]","[0.0, 0.0]"
989.00103417234,"[0.0, nan]","['9D', '91']","[3, 19]","[856.0, 0.0]"
989.001034172352,[nan],['91'],[19],[0.0]
989.001034172359,"[nan, 0.0, 1.0]","['91', '9B', '9A']","[21, 7, 7]","[0.0, 0.0, 0.0]"
989.001034172382,"[1.0, 1.0, 0.0]","['9C', '9A', '9B']","[1, 1, 1]","[0.0, 0.0, 0.0]"
989.001034172474,[nan],['91'],[22],[0.0]
989.001034172529,"[1.0, 0.0, nan]","['9C', '9D', '91']","[1, 1, 19]","[0.0, 0.0, 0.0]"
989.001034172556,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]","['9C', '9D', '9B', '9A', '9A', '9A', '9A', '9B']","[1, 1, 1, 2, 2, 1, 1, 1]","[0.0, 0.0, 0.0, 67.07, 211.09, 0.0, 0.0, 0.0]"
989.001034172557,[nan],['91'],[66],[408729.12]
989.001034172594,"[1.0, 0.0, nan]","['9C', '9D', '91']","[1, 1, 15]","[0.0, 0.0, 0.0]"
989.001034172632,"[0.0, 0.0, 1.0]","['9D', '9B', '9A']","[1, 9, 9]","[0.0, 0.0, 0.0]"
989.001034172726,[nan],['91'],[20],[0.0]
989.001034172733,[nan],['91'],[21],[0.0]
989.001034172801,"[0.0, nan]","['9D', '91']","[1, 22]","[0.0, 0.0]"
989.001034172879,[nan],['91'],[17],[0.0]
989.001034172901,[nan],['91'],[65],[1633637.8]
989.001034172938,[nan],['91'],[202],[6433668.79]
989.001034172979,[nan],['91'],[76],[17513.39]
989.001034173003,"[1.0, 0.0, nan]","['9C', '9D', '91']","[1, 1, 22]","[0.0, 0.0, 0.0]"
989.001034173008,"[nan, 0.0]","['91', '922']","[21, 28]","[0.0, 1799.53]"
989.001034173026,[nan],['91'],[20],[0.0]
989.001034173087,[nan],['91'],[76],[25414.89]
989.001034173091,"[0.0, nan]","['9D', '91']","[1, 18]","[0.0, 0.0]"
989.001034173096,"[1.0, 0.0, 0.0, 1.0]","['9C', '9D', '9B', '9A']","[4, 6, 1, 1]","[1627.0, 1660.0, 0.0, 0.0]"
989.001034173114,"[0.0, nan]","['9D', '91']","[1, 21]","[0.0, 0.0]"
989.001034173159,[0.0],['922'],[4],[0.0]
989.00103417316,"[0.0, nan]","['9D', '91']","[1, 34]","[0.0, 265.11]"
989.001034173182,[nan],['91'],[22],[0.0]
989.001034173221,"[nan, 0.0]","['91', '922']","[18, 4]","[0.0, 0.0]"
989.001034173233,"[0.0, 1.0]","['9B', '9A']","[1, 1]","[0.0, 0.0]"
989.001034173258,[nan],['91'],[21],[0.0]
989.001034173271,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","['9D', '9B', '9A', '9A', '9B', '9A']","[2, 1, 2, 3, 2, 2]","[851.0, 0.0, 163.66, 236080.37, 55607.04, 178.75]"
989.001034173286,[nan],['91'],[66],[1949.32]
989.001034173417,"[0.0, 1.0, 0.0, 1.0]","['9B', '9A', '9B', '9A']","[1, 3, 1, 1]","[0.0, 194022.75, 0.0, 0.0]"
989.001034173512,"[1.0, 0.0, nan]","['9C', '9D', '91']","[1, 1, 21]","[0.0, 0.0, 0.0]"
989.001034173523,"[0.0, 1.0, 0.0, 1.0, 0.0]","['9B', '9A', '9B', '9A', '9B']","[1, 3, 1, 1, 1]","[0.0, 108968.95, 0.0, 0.0, 0.0]"
989.001034173587,[nan],['91'],[86],[842860.25]
989.001034173589,"[0.0, 1.0]","['9B', '9A']","[1, 1]","[0.0, 0.0]"
989.001034173606,"[1.0, 0.0, 1.0, 0.0]","['9C', '9D', '9A', '9B']","[3, 1, 1, 1]","[656.0, 0.0, 0.0, 0.0]"
989.001034173608,[nan],['91'],[18],[0.0]
989.00103417361,"[0.0, 1.0]","['9B', '9A']","[1, 1]","[0.0, 0.0]"
989.001034173678,"[0.0, 0.0, 1.0, nan]","['9D', '9B', '9A', '9F']","[1, 4, 4, 163]","[0.0, 0.0, 0.0, 47590.1]"
989.001034173745,[nan],['91'],[147],[19152.72]
989.001034173766,"[1.0, 0.0]","['9A', '9B']","[1, 1]","[0.0, 0.0]"
989.001034173788,"[0.0, nan]","['9D', '91']","[1, 21]","[0.0, 0.0]"
989.001034173953,"[nan, 1.0, 0.0, nan]","['91', '9A', '9B', '9F']","[17, 3, 3, 3]","[0.0, 0.0, 0.0, 99060.62]"
989.001034173993,[nan],['91'],[95],[13613.01]
989.001034174047,"[0.0, 1.0, 0.0, 0.0]","['9B', '9A', '9B', '9B']","[7, 7, 21, 14]","[0.0, 0.0, 160.17, 73.05]"
989.001034174092,"[1.0, 0.0]","['9A', '9B']","[1, 1]","[0.0, 0.0]"
989.001034174119,"[1.0, 0.0, nan]","['9C', '9D', '91']","[1, 1, 110]","[0.0, 0.0, 169528.34]"
989.001034174164,"[0.0, nan]","['9D', '91']","[1, 22]","[0.0, 0.0]"
989.001034174189,[nan],['91'],[132],[3523218.31]
989.0010341742,"[1.0, 0.0]","['9A', '9B']","[1, 1]","[0.0, 0.0]"
989.001034174267,[nan],['91'],[21],[0.0]
989.00103417444,"[1.0, 0.0]","['9A', '9B']","[1, 1]","[0.0, 0.0]"
989.001034174482,"[0.0, nan]","['9D', '91']","[1, 41]","[0.0, 340508.28]"
989.001034174556,"[1.0, nan]","['9C', '91']","[1, 22]","[0.0, 0.0]"
989.001034174585,[nan],['91'],[390],[588477.06]
989.001034174666,"[0.0, nan]","['9D', '91']","[1, 182]","[0.0, 188827.36]"
989.001034174739,[nan],['91'],[84],[5401.73]
989.001034174829,"[1.0, 0.0, nan]","['9C', '9D', '91']","[6, 6, 21]","[2801.0, 2837.0, 0.0]"
989.001034174837,[nan],['91'],[100],[1949.67]
989.001034174863,[nan],['91'],[88],[325552.28]
989.001034174939,"[0.0, 1.0]","['9B', '9A']","[9, 9]","[0.0, 0.0]"
989.00103417495,[nan],['91'],[21],[0.0]
989.001034175039,"[1.0, 0.0, 1.0, 0.0]","['9A', '9B', '9A', '9B']","[1, 1, 1, 1]","[0.0, 0.0, 0.0, 0.0]"
989.001034175047,[nan],['91'],[22],[0.0]
989.001034175112,"[0.0, nan]","['9D', '91']","[1, 18]","[0.0, 0.0]"
989.001034175145,"[1.0, 0.0, 1.0, 0.0, 1.0]","['9C', '9D', '9A', '9B', '9A']","[3, 4, 1, 1, 2]","[1603.0, 2084.0, 0.0, 0.0, 60.88]"
989.001034175149,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","['9C', '9D', '9A', '9B', '9A', '9B']","[1, 1, 1, 1, 2, 1]","[0.0, 0.0, 0.0, 0.0, 57738.15, 0.0]"
989.001034175164,[nan],['91'],[86],[712851.76]
989.001034175175,"[0.0, nan, 1.0, 0.0, 1.0, 0.0]","['9D', '91', '9A', '9B', '9A', '9B']","[3, 17, 3, 3, 8, 1]","[454.0, 0.0, 0.0, 0.0, 2110105.17, 0.0]"
989.001034175183,"[1.0, nan]","['9C', '91']","[1, 61]","[0.0, 3636104.04]"
989.001034175222,"[0.0, 1.0, 0.0, 0.0]","['9D', '9A', '9B', '9B']","[1, 1, 1, 2]","[0.0, 0.0, 0.0, 141.6]"
989.001034175253,"[1.0, nan, 1.0, 0.0]","['9C', '91', '9A', '9B']","[1, 84, 3, 3]","[0.0, 60875.95, 0.0, 0.0]"
989.001034175287,"[0.0, nan, 0.0, 1.0]","['9D', '91', '9B', '9A']","[7, 21, 1, 3]","[1784.0, 0.0, 0.0, 522.67]"
989.001034175298,"[0.0, 1.0, 0.0]","['9D', '9A', '9B']","[1, 1, 1]","[0.0, 0.0, 0.0]"
989.001034175425,[nan],['91'],[18],[0.0]
989.001034175625,"[1.0, 0.0]","['9A', '9B']","[1, 1]","[0.0, 0.0]"
989.001034175691,"[0.0, nan]","['9D', '91']","[2, 42]","[409.0, 280.41]"
989.001034175698,"[1.0, nan]","['9C', '91']","[1, 20]","[0.0, 0.0]"
989.001034175702,"[0.0, 1.0]","['9B', '9A']","[1, 1]","[0.0, 0.0]"
989.001034175712,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","['9A', '9B', '9A', '9B', '9A', '9B', '9A', '9B']","[1, 1, 1, 1, 1, 1, 1, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
989.001034175824,[nan],['91'],[21],[0.0]
989.001034175877,[nan],['91'],[21],[0.0]
989.001034175889,[nan],['91'],[18],[0.0]
989.001034175935,"[0.0, nan]","['9D', '91']","[1, 22]","[0.0, 0.0]"
989.001034175939,[nan],['91'],[56],[6419638.75]
989.001034176053,"[0.0, nan]","['9D', '91']","[1, 22]","[0.0, 0.0]"
989.001034176199,"[0.0, 0.0, 1.0, 1.0]","['9D', '9B', '9A', '9A']","[1, 1, 1, 2]","[0.0, 0.0, 0.0, 59.37]"
989.00103417632,"[1.0, 0.0, nan]","['9C', '9D', '91']","[1, 1, 66]","[0.0, 0.0, 1164.82]"
989.001034176379,"[1.0, 1.0, 0.0, 1.0]","['9C', '9A', '9B', '9A']","[1, 1, 1, 2]","[0.0, 0.0, 0.0, 24943.69]"
989.001034176447,"[1.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","['A1', 'A2', 'C2', 'AB', 'C1', 'AA', 'AB', 'C2', 'C2', 'C1', 'C1', 'C2', 'C2', 'AB', 'AA', 'C1', 'C2', 'AB', 'C1', 'AA', 'C1', 'C2', 'C2', 'AB', 'AA', 'C1', 'C2', 'C2']","[18, 4, 3, 2, 6, 2, 1, 1, 5, 2, 2, 2, 3, 1, 2, 3, 3, 1, 1, 1, 4, 1, 5, 1, 2, 3, 2, 1]","[670.59, 0.0, 0.0, 0.0, 1796.88, 0.0, 0.0, 0.0, 12210.26, 0.0, 2200.97, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1578.02, 0.0, 76342.24, 0.0, 714.99, 0.0, 0.0, 0.0]"
989.001034176469,"[1.0, 0.0, 1.0, 0.0]","['A1', 'A2', 'A1', 'A2']","[7, 5, 7, 5]","[0.0, 0.0, 0.0, 0.0]"
989.001034176912,[0.0],['A2'],[1],[0.0]
989.001034177287,"[0.0, 1.0]","['A2', 'A1']","[2, 2]","[0.0, 0.0]"
989.001034177312,"[0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]","['A2', 'C2', 'C1', 'C2', 'C1', 'C2', 'C1', 'C2', 'C1', 'C2']","[5, 1, 2, 2, 2, 2, 5, 2, 2, 1]","[16882.14, 0.0, 2119.17, 83234.2, 30828.39, 342.64, 24913.78, 334226.78, 620420.94, 0.0]"
989.001034177491,[0.0],['A2'],[1],[0.0]
989.001034177809,"[0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","['A2', 'C2', 'C1', 'C2', 'C1', 'C2', 'C1', 'C2', 'C1', 'C2', 'C1', 'C2', 'C1', 'C2', 'C1', 'C2', 'C1', 'C2', 'C1', 'C2']","[1, 1, 2, 2, 1, 2, 2, 4, 4, 4, 2, 5, 2, 8, 2, 2, 2, 2, 2, 1]","[0.0, 0.0, 395.21, 2292.83, 0.0, 5332.44, 379.48, 49300.34, 1851.91, 4982.07, 553.44, 81761.32, 408.62, 5891.43, 345.68, 333056.74, 1616.58, 4104.63, 716.12, 0.0]"
989.001034177866,"[1.0, 0.0, nan]","['A1', 'A2', 'C2']","[2, 1, 2]","[362.78, 0.0, 404.9]"
989.001034177877,"[0.0, 1.0, 0.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 1.0]","['A2', 'A1', 'A2', 'A1', 'C1', 'AA', 'AB', 'C2', 'C2', 'AA', 'C2', 'AB', 'AA', 'C1', 'C2', 'AB', 'C1', 'AA', 'AB', 'C2', 'C2', 'C1', 'AA', 'AB', 'C2', 'C2', 'AA', 'C1', 'C1', 'C2', 'AB', 'C2', 'AB', 'AA', 'C1', 'AA', 'C2', 'AB', 'C2', 'C1', 'AA', 'C2', 'AB', 'C1', 'AA', 'C2', 'AB', 'AA', 'C1', 'C2', 'AB', 'C2', 'AB', 'AA', 'C1', 'C2', 'AB', 'C2', 'AB', 'AA', 'C1', 'A2', 'A1']","[2, 10, 2, 1, 3, 2, 2, 4, 2, 4, 3, 4, 2, 3, 3, 4, 6, 2, 2, 4, 5, 5, 2, 2, 3, 1, 4, 2, 2, 2, 2, 2, 2, 2, 4, 2, 3, 2, 1, 2, 4, 2, 4, 1, 2, 1, 2, 2, 1, 1, 4, 2, 2, 2, 1, 1, 4, 1, 2, 2, 1, 1, 1]","[67203.36, 2840.03, 0.0, 0.0, 0.0, 0.0, 0.0, 907.6, 0.0, 562.95, 0.0, 2206.24, 0.0, 0.0, 0.0, 1401.68, 10763.54, 0.0, 0.0, 1643.99, 401.42, 675461.35, 0.0, 0.0, 1364.03, 0.0, 171700.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 433456.29, 0.0, 2016.04, 0.0, 0.0, 0.0, 8263.61, 0.0, 700.53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1991.46, 783.36, 0.0, 0.0, 0.0, 0.0, 567.68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
989.001034178306,"[0.0, 1.0, 0.0]","['A2', 'A1', 'A2']","[1, 2, 2]","[0.0, 0.0, 0.0]"
989.001034178746,"[1.0, 0.0]","['A1', 'A2']","[5, 1]","[1080.13, 0.0]"
989.001034178751,"[1.0, 0.0]","['A1', 'A2']","[16, 2]","[2300.86, 0.0]"
989.001034178893,"[1.0, 0.0, 1.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","['A1', 'A2', 'A1', 'A2', 'C2', 'C1', 'C2', 'AB', 'C2', 'C2', 'C2', 'AB', 'C2', 'AA', 'C1', 'C1', 'C2', 'AB', 'C2', 'C2', 'AB', 'AA', 'C2', 'AA', 'C1', 'C2', 'AB', 'C2', 'C2', 'AB', 'AA']","[2, 2, 2, 1, 1, 2, 3, 1, 1, 2, 2, 2, 3, 4, 3, 3, 3, 4, 5, 1, 2, 2, 5, 4, 3, 3, 4, 5, 1, 2, 2]","[0.0, 0.0, 285.67, 0.0, 0.0, 3675.13, 636173.85, 0.0, 0.0, 490.68, 0.0, 0.0, 0.0, 144516.92, 0.0, 0.0, 0.0, 348.5, 606.49, 0.0, 0.0, 0.0, 652.07, 69604.68, 0.0, 0.0, 642.22, 372.84, 0.0, 0.0, 0.0]"
989.001038722785,"[nan, 1.0, 0.0]","['60', '6A', '6B']","[238, 12, 24]","[84279.6, 0.0, 119.77]"
989.001038722828,"[1.0, 1.0]","['21', '202']","[1, 9]","[0.0, 349.02]"
